Graph,Node Index,Operator,Tensor Shapes,Estimated FLOPs
trunk_fp16.onnx,1985,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,1986,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,1991,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,1992,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,1999,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2008,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2009,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2014,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2015,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2022,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2031,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2036,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2037,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2038,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2048,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2051,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2055,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2057,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2061,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2071,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2076,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2077,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2078,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2088,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2091,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2095,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2097,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2101,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2111,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2114,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2116,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,2123,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2126,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2133,MatMul,"inputs=[1, 46, 46, 128], [128, 8] -> outputs=[1, 46, 46, 8]",4333568
trunk_fp16.onnx,2137,Softmax,"inputs=[1, 8, 46, 46] -> outputs=[1, 8, 46, 46]",84640
trunk_fp16.onnx,2139,Einsum,"inputs=[1, 8, 46, 46], [1, 8, 1, 46, 32] -> outputs=[1, 8, 1, 46, 32]",1083392
trunk_fp16.onnx,2143,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,2151,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2154,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2156,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,2163,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,2165,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,2167,Einsum,"inputs=[1, 1, 46, 32], [1, 1, 46, 32] -> outputs=[1, 46, 46, 32, 32]",4333568
trunk_fp16.onnx,2170,MatMul,"inputs=[1, 46, 46, 1024], [1024, 128] -> outputs=[1, 46, 46, 128]",554696704
trunk_fp16.onnx,2178,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2179,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2184,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2185,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2192,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2201,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2202,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2207,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2208,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2215,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2224,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2229,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2230,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2231,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2241,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2244,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2248,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2250,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2254,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2264,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2269,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2270,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2271,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2281,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2284,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2288,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2290,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2294,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2304,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2307,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2309,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,2316,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2319,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2326,MatMul,"inputs=[1, 46, 46, 128], [128, 8] -> outputs=[1, 46, 46, 8]",4333568
trunk_fp16.onnx,2330,Softmax,"inputs=[1, 8, 46, 46] -> outputs=[1, 8, 46, 46]",84640
trunk_fp16.onnx,2332,Einsum,"inputs=[1, 8, 46, 46], [1, 8, 1, 46, 32] -> outputs=[1, 8, 1, 46, 32]",1083392
trunk_fp16.onnx,2336,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,2344,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2347,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,2349,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,2356,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,2358,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,2360,Einsum,"inputs=[1, 1, 46, 32], [1, 1, 46, 32] -> outputs=[1, 46, 46, 32, 32]",4333568
trunk_fp16.onnx,2363,MatMul,"inputs=[1, 46, 46, 1024], [1024, 128] -> outputs=[1, 46, 46, 128]",554696704
trunk_fp16.onnx,2371,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2372,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2377,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2378,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2385,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2394,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2395,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2400,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2401,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2408,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2417,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2422,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2423,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2424,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2434,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2437,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2441,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2443,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2447,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2457,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2462,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2463,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2464,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2474,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2477,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2481,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2483,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2487,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2497,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2500,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2502,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,2510,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2511,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2516,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2517,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2524,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2533,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2534,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2539,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2540,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2547,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2556,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2561,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2562,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2563,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2573,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2576,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2580,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2582,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2586,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2596,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2601,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2602,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2603,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2613,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2616,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2620,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2622,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2626,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2636,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2639,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2641,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,2648,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2651,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2653,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2655,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2657,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,2664,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,2672,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,2674,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,2677,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2684,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,2687,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,2689,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,2696,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2697,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2702,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2703,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2710,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2719,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2720,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2725,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2726,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2733,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2742,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2747,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2748,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2749,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2759,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2762,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2766,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2768,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2772,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2782,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,2787,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2788,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2789,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2799,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,2802,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2806,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,2808,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,2812,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,2822,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2825,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,2827,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,2834,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2837,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2839,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2841,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2843,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,2850,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,2858,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,2860,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,2863,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,2870,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,2873,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,2875,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,2882,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2883,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2888,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2889,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2896,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,2905,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2906,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,2911,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,2912,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
